Tweet,Label
i love days where i have nothing to do,0
i still love everything waiting for the return but not really,0
i love match of the day #loljoke,0
i love health because we get to get to talk about vaginal fluid and diarrhea :) #shootme,0
feel like dying on this bus i love traffic its awesome,0
i love headaches that won't go away,0
i love fire alarms when i dont have a jacket on,0
gee i sure love marketing research #statistics #marketingresearch #boisestate #smartgirlproblems,0
i love protein shakes so much,0
dear teachers if this app was allowed in schools we would all love math sincerely all students y {number}kpkr {number} sp,0
i love laws with no teeth #elxn {number} #cdnpoli #elxnfraud,0
i love people that are {number} faced soo much,0
i love grade {number} and {number} #love,0
i love days when walking home would be faster than #seattletraffic is moving,0
gota love studyhall so much to do,0
i love people that cause fires in the dorm building #rhoadshallproblems,0
i just love people who come crawling back to the o's just because they are good again,0
how much i love people that talk shit,0
i love news that disappoints you,0
i love people that are fake,0
i love math quizzes first thing in the morning,0
i love nights filled with homework and studying,0
i really love review classes that confuse me more than help me,0
i love merchandising movies negotiating with suppliers is probably in my top {number} favorite films ever #dyingslowly,0
taste of blood in my mouth all day was really enjoyable i love post nasal drip #curseofthesupernose,0
i love rumors it's amazing when i find out things about me that i didn't even know,0
i love rain wish it would rain more,0
i just love rumors i find stuff out about myself that i didnt even know,0
twitter is way ahead of fb for me it's weird though because i love status' about and pics of your child every day,0
i love people who tweet but don't text back #donewithyou,0
i love life &amp wine &amp photos &amp pets &amp travel &amp hiking but i love sarcasm more #lovelife #photo #animals #hiking #travel,0
gotta love people that call me a freak d,0
i love people who only do nice things when there is somebody to impress #bellletstalk,0
i just love car rides where we do nothing but argue #getmeout #ugh,0
oh how i love fire alarms when there's almost a blizzard outside,0
people i just love people who r obsessed with each #annoying,0
i love nothing more than coming home to a house full of crazy,0
this is just such an awesome day i love life can i be in dallas now,0
i love lies lies after lies after lies it's just a great thing,0
really love people with smartass snooty attitudes,0
actually love people who ignore me its makes me well happy,0
i absolutely love soccer tans they're the best,0
watching an old love movie my brothers reaction that is so damn sweet #hilarious,0
i love vacation sitting here watching the rain fall,0
i don't love anything more than when people don't text me back #youknowwhoyouare,0
yes i do love phone calls at {number} {number} in the morning especially when i'm trying to get kolt to eat and go back to sleep,0
i just love religion class so much #praisejesus,0
i love mornings the first week of school,0
i just love people today so much :d,0
i just love xrays and orthopedics #stupidhurtknee,0
i love days off especially when i have to work all day because of them,0
i just love people who waste my time #teacherproblems #leavemealone,0
direct tweets are the best though who doesn't love somebody bitching about them #lol #imacunt,0
gosh i just love family dinner get off my back,0
funny how twitter services aren't available on twitter for bb but ubersocial is working love phone issues honest,0
i really love solutions i also really love starting essays at {number} {number} am #forreal,0
i just love family car rides,0
how i love music appreciation already,0
wooo how i love family days -_-,0
gotta love nights of {number} & {number} if sleep,0
god i love today dnt wana stab myself to death or anythin,0
i love weekends in bournemouth where kids wake me up at {number} every morning and i get no lie in before monday #tired,0
i love people that tweet through every single second of the grammys,0
i love people who park like this,0
i love people who act like assholes,0
i love school on a day like this #nothingbetter,0
as long as it's not happening to them they dont give a fuck i love humanity gives me so much hope ^ ^,0
i love plans that never happen need to find something to,0
i love people who don't text me back when i want to talk to them -_-,0
{number} min to drive less than {number} miles i love tourists i love them so much,0
i love algebra {number} it just makes me want to scream #dying,0
jakes tweetin love song lyrics i'm unfollowing him,0
btw i just love liars :) i mean don't we all lol,0
i love work especially the shaving part #hateit,0
i just love clinicals at this time of day,0
i really love idiots who are super disrespectful online since they can't get decked through a computer screen they so win at life,0
oh how i love road construction and detours on i {number},0
i love smokers who don't have any respect for other people yes i'm so okay with ashes in my face and it smells so great now,0
i love everyone some i love to hang out with some to chat some as my friends and some with a duct tape on their mouth #quote,0
sweet game of dodgeball last night i love people when they purposely try to hit me,0
i've come to realize that i am living casey cartwright's love life from greek welp this is awesome,0
gotta love work always so much fun,0
just because i'm eating chocolate and watching a sappy love movie doesn't mean something is wrong #ohwait,0
i would love nothing more then to spend my night listening to this {number} hour lecture,0
i love snow so much i'm gonna go outside & take pictures with it #yayy,0
i love days nights like this,0
gotta love nights when you cant fall asleep or get comfortable,0
happy love day everyone because we all know that there's only one day to show your significant other your love #fuckthatshit,0
i love school on a monday morning,0
i love rumors i learn so much about myself that i never knew,0
wow i just love school and i had such a great day #not,0
vegetarians if you love animals so much why do you eat all of their food,0
got to love people who react of the tiny little thing,0
oh delightful i love conversations with socially awkward proponents of herbs as cures of everything from cancer to scoliosis,0
